First,Run_Time,Third,Fourth,Fifth
4.4749,87.63,296,0.29605,0.0054532
4.9077,95.67,322,0.29711,0.0054728
4.951,98.12,332,0.29554,0.0054439
4.7962,93.55,314,0.29793,0.0054879
4.7818,87.85,324,0.27114,0.0052619
3.0572,57.27,210,0.27271,0.0052924
4.8946,93.86,344,0.27285,0.0052951
3.7247,71.01,260,0.27312,0.0053002
3.7905,70.07,256,0.27371,0.0053118
5.5869,102.17,372,0.27465,0.00533
3.7032,67.12,246,0.27285,0.005295
4.8373,89.2,328,0.27195,0.0052776
3.9802,73.81,272,0.27136,0.0052662
3.8058,71.29,260,0.27419,0.0053211
4.5992,81.38,300,0.27127,0.0052643
4.4543,80.35,298,0.26963,0.0052326
3.628,67.18,248,0.27089,0.005257
3.9676,74.01,274,0.27011,0.0052419
3.7054,66.34,244,0.27189,0.0052764
3.5308,63.61,234,0.27184,0.0052754
3.4989,63.05,232,0.27177,0.0052741
4.5563,78.76,288,0.27347,0.0053072
3.8354,68.74,254,0.27063,0.005252
2.8233,52.77,194,0.27201,0.0052788
4.2624,75.17,278,0.2704,0.0052474
4.6569,86.67,314,0.27602,0.0053566
4.5461,83.55,306,0.27304,0.0052987
3.7388,67.69,248,0.27294,0.0052969
3.2972,62.79,230,0.273,0.005298
4.9793,88.23,324,0.27231,0.0052847
3.8322,69.8,256,0.27266,0.0052913
4.363,78.57,288,0.27281,0.0052943
4.714,81.44,300,0.27147,0.0052682
3.9343,70.8,252,0.28095,0.0054523
3.5049,66.15,240,0.27563,0.0053489
4.5271,81.81,296,0.27639,0.0053637
5.5293,101.37,372,0.2725,0.0052883
4.9631,88.74,326,0.27221,0.0052826
3.7766,66.77,244,0.27365,0.0053106
3.0221,55.32,202,0.27386,0.0053147
4.2209,77.97,284,0.27454,0.0053279
5.4396,101.26,372,0.2722,0.0052825
4.5853,84.29,310,0.2719,0.0052767
5.4164,95.17,348,0.27348,0.0053072
4.3227,82.27,300,0.27423,0.0053219
3.3724,60.84,222,0.27405,0.0053184
3.5938,66.95,244,0.27439,0.0053249
2.5875,49.97,182,0.27456,0.0053283
5.9063,105.14,390,0.26959,0.0052318
4.1948,75.06,274,0.27394,0.0053163
3.6594,63.57,232,0.27401,0.0053176
4.3144,74.7,274,0.27263,0.0052908
3.9819,73.04,268,0.27254,0.005289
2.3498,45.69,166,0.27524,0.0053415
3.8069,70.88,254,0.27906,0.0054155
4.5204,79.88,294,0.2717,0.0052728
5.0017,91.03,334,0.27254,0.0052892
4.3274,80.71,292,0.2764,0.005364
3.9834,72.35,266,0.27199,0.0052784
4.459,79.44,292,0.27205,0.0052796
3.4231,62.36,228,0.27351,0.0053079
4.7588,84.5,310,0.27258,0.0052898
3.6747,65.3,238,0.27437,0.0053246
5.6097,102.12,378,0.27016,0.0052428
2.5509,50.64,186,0.27226,0.0052836
3.9748,70.65,264,0.26761,0.0051935
4.9959,88.36,328,0.26939,0.0052279
5.1709,90.74,336,0.27006,0.0052409
3.8157,68.99,252,0.27377,0.0053129
3.6035,64.38,236,0.2728,0.005294
4.3122,76.75,284,0.27025,0.0052446
3.0055,54.14,198,0.27343,0.0053064
2.6527,51.05,186,0.27446,0.0053264
4.04,73.17,268,0.27302,0.0052984
1.9412,39.16,142,0.27577,0.0053518
4.3149,74.59,274,0.27223,0.005283
3.97,70.04,256,0.27359,0.0053095
4.1795,75.23,274,0.27456,0.0053283
2.849,54.85,198,0.27702,0.005376
3.844,68.84,250,0.27536,0.0053438
4.3959,79.76,288,0.27694,0.0053745
4.9416,89.18,324,0.27525,0.0053416
4.8016,87.59,318,0.27544,0.0053453
4.4674,81.48,296,0.27527,0.005342
3.6585,65.88,236,0.27915,0.0054174
4.1211,74.54,270,0.27607,0.0053576
3.2592,60.36,212,0.28472,0.0055254
2.4582,48.62,174,0.27943,0.0054227
3.8693,70.68,254,0.27827,0.0054002
4.4814,82.22,296,0.27777,0.0053906
3.9871,75.59,272,0.2779,0.0053932
3.2361,61,216,0.28241,0.0054806
4.5801,83.43,298,0.27997,0.0054332
5.3166,98.72,354,0.27887,0.0054119
3.9504,75.99,266,0.28568,0.005544
4.4623,80.46,290,0.27745,0.0053843
2.5486,48.67,176,0.27653,0.0053666
3.7851,69.44,254,0.27339,0.0053055
4.4296,80.5,294,0.27381,0.0053137
2.4278,46.45,170,0.27324,0.0053026
3.9735,70.24,258,0.27225,0.0052834
5.0305,91.2,340,0.26824,0.0052055
3.0255,54.22,200,0.2711,0.0052611
5.2766,94.13,348,0.27049,0.0052492
2.6808,43.99,194,0.22675,0.0055025
3.9198,62.32,276,0.2258,0.0054793
3.4172,54.8,240,0.22833,0.0055409
2.7371,44.45,196,0.22679,0.0055033
3.5857,55.5,244,0.22746,0.0055196
2.1869,37.3,164,0.22744,0.0055192
2.0852,35.28,154,0.22909,0.0055592
3.1989,51.44,228,0.22561,0.0054749
3.8006,60.47,266,0.22733,0.0055165
3.1976,51.1,226,0.22611,0.0054868
4.1633,65.5,290,0.22586,0.0054809
2.6405,43.56,192,0.22688,0.0055055
3.1009,49.22,216,0.22787,0.0055296
2.3738,39.92,176,0.22682,0.0055041
3.3071,53.13,234,0.22705,0.0055097
3.3874,54.04,238,0.22706,0.0055099
2.868,45.55,200,0.22775,0.0055267
2.9686,47.7,210,0.22714,0.005512
3.6592,58.41,258,0.2264,0.0054938
2.7174,45.69,200,0.22845,0.0055437
3.1749,51.03,226,0.2258,0.0054793
2.1839,36.84,162,0.22741,0.0055184
3.2176,52.41,232,0.22591,0.0054819
3.4366,53.87,238,0.22634,0.0054926
3.3312,53.31,236,0.22589,0.0054816
3.0629,48.74,216,0.22565,0.0054757
3.1035,48.05,212,0.22665,0.0055
3.9829,63.7,282,0.22589,0.0054815
3.2231,51.04,226,0.22584,0.0054804
3.0115,47.12,208,0.22654,0.0054973
1.2406,27.86,120,0.23217,0.0056339
3.4355,55.5,244,0.22746,0.0055196
2.9684,48.8,216,0.22593,0.0054824
3.1218,51.62,226,0.22841,0.0055427
2.4683,41.19,180,0.22883,0.005553
3.6085,56.67,250,0.22668,0.0055007
1.9708,34.77,152,0.22875,0.005551
3.7029,57.45,254,0.22618,0.0054886
2.5169,41.41,182,0.22753,0.0055213
2.4952,42.43,186,0.22812,0.0055356
1.977,34.31,150,0.22873,0.0055506
3.1316,49.61,220,0.2255,0.0054721
3.7753,56.62,250,0.22648,0.0054959
3.4659,54.01,238,0.22693,0.0055069
3.5622,57.2,252,0.22698,0.0055081
1.6141,30.32,132,0.2297,0.005574
3.7269,57.47,252,0.22806,0.0055341
4.0844,62.85,278,0.22608,0.0054862
2.3838,38.75,170,0.22794,0.0055313
3.7109,57.05,252,0.22639,0.0054937
3.4544,53.67,238,0.2255,0.0054722
3.0176,47.03,208,0.22611,0.0054868
3.3623,51.84,228,0.22737,0.0055174
3.7484,58.32,258,0.22605,0.0054854
4.0393,65.03,288,0.2258,0.0054794
4.4736,69.64,308,0.2261,0.0054868
3.5403,55.56,246,0.22585,0.0054807
3.742,59.21,262,0.22599,0.0054841
3.3942,51.99,230,0.22604,0.0054853
2.6679,43.8,192,0.22812,0.0055358
4.0862,64.29,284,0.22637,0.0054933
3.6481,58.35,258,0.22616,0.0054882
2.9965,47.9,212,0.22594,0.0054829
3.3888,55.8,242,0.23058,0.0055953
3.1456,50.64,224,0.22607,0.005486
2.7489,46.05,202,0.22797,0.0055321
4.3272,69.57,308,0.22588,0.0054812
2.2481,36.81,162,0.22722,0.0055139
2.1043,36.81,162,0.22722,0.0055139
4.8185,73.92,326,0.22675,0.0055024
4.0305,61.54,270,0.22793,0.005531
2.5796,42.1,186,0.22634,0.0054926
3.1418,49.49,218,0.22702,0.005509
2.7915,45.69,202,0.22619,0.0054888
3.5624,53.79,238,0.22601,0.0054844
2.0833,35.73,156,0.22904,0.005558
2.7087,45.8,202,0.22673,0.005502
1.9903,34.89,152,0.22954,0.0055701
1.8947,34.24,150,0.22827,0.0055392
3.7295,59.6,264,0.22576,0.0054784
3.3227,51.49,228,0.22583,0.0054802
2.4238,38.62,170,0.22718,0.0055128
1.3063,27.56,120,0.22967,0.0055732
3.0777,50.2,222,0.22613,0.0054873
3.1177,49.54,218,0.22725,0.0055145
3.394,54.14,238,0.22748,0.0055201
2.5759,41.26,182,0.2267,0.0055013
2.3322,40.69,178,0.2286,0.0055472
3.4219,54.29,240,0.22621,0.0054893
3.8556,60.36,266,0.22692,0.0055065
2.6328,42.81,188,0.22771,0.0055258
3.8156,60.07,266,0.22583,0.00548
3.5845,56.93,252,0.22591,0.0054821
3.8276,60.17,266,0.2262,0.0054892
2.5721,42.59,188,0.22654,0.0054974
3.6665,57.37,252,0.22766,0.0055245
3.6152,56.01,248,0.22585,0.0054805
3.6181,56.82,250,0.22728,0.0055153
3.4075,53.25,236,0.22564,0.0054754
4.7473,75.17,332,0.22642,0.0054943
11.934,328.62,806,0.40772,0.0054706
11.26,315.24,770,0.4094,0.0054932
11.306,314.59,776,0.4054,0.0054395
10.815,296.73,726,0.40872,0.005484
12.055,332.68,818,0.4067,0.0054569
11.366,315.15,770,0.40929,0.0054916
11.323,317.02,778,0.40748,0.0054674
11.082,305.89,754,0.40569,0.0054434
10.918,299.52,740,0.40476,0.0054309
11.508,315.89,778,0.40603,0.0054479
11.297,320,766,0.41775,0.0056053
11.359,320.79,780,0.41127,0.0055182
11.912,330.47,814,0.40598,0.0054473
11.161,311.95,764,0.40831,0.0054786
11.666,324.42,798,0.40654,0.0054548
11.823,327.71,804,0.4076,0.005469
11.665,328.08,800,0.4101,0.0055026
11.657,325.54,802,0.40591,0.0054463
10.966,301.23,740,0.40707,0.0054619
11.206,314.46,768,0.40945,0.0054939
11.112,312.29,762,0.40983,0.0054989
11.247,312.91,770,0.40638,0.0054526
11.525,319.58,788,0.40556,0.0054416
11.323,318.03,776,0.40983,0.005499
11.427,316.47,776,0.40782,0.005472
11.212,311.74,764,0.40804,0.0054749
10.551,293.01,720,0.40696,0.0054604
10.986,308.24,756,0.40772,0.0054707
11.175,307.07,750,0.40943,0.0054935
11.844,329.07,804,0.40929,0.0054917
11.298,315.98,774,0.40824,0.0054776
10.731,295.95,730,0.40541,0.0054396
11.513,319.15,786,0.40604,0.0054481
11.42,323.44,788,0.41046,0.0055073
11.183,314,768,0.40885,0.0054858
10.942,301.2,740,0.40703,0.0054613
11.11,307.84,752,0.40936,0.0054926
11.266,312.32,766,0.40773,0.0054707
11.687,326.8,804,0.40647,0.0054538
11.023,313.33,750,0.41777,0.0056055
11.074,307.21,752,0.40852,0.0054814
11.063,304.89,750,0.40652,0.0054545
11.543,320.01,788,0.4061,0.0054489
11.575,328.52,788,0.4169,0.0055938
11.873,331.39,810,0.40912,0.0054895
11.443,316.74,774,0.40922,0.0054908
11.602,322.82,786,0.41071,0.0055108
11.613,326.19,794,0.41082,0.0055122
11.575,319.67,786,0.4067,0.005457
11.49,320.03,790,0.4051,0.0054355
10.91,298.53,738,0.40451,0.0054276
11.603,323.08,792,0.40793,0.0054734
11.807,325.62,800,0.40703,0.0054613
10.927,301.27,740,0.40712,0.0054626
11.339,315.5,774,0.40762,0.0054693
11.023,307.79,754,0.40821,0.0054772
11.599,326.81,788,0.41473,0.0055647
11.324,322.75,780,0.41378,0.005552
11.467,321.55,784,0.41014,0.0055031
11.133,310.58,756,0.41082,0.0055122
11.431,315.08,776,0.40603,0.005448
11.214,306.21,752,0.40719,0.0054636
10.844,297.11,730,0.407,0.005461
11.742,327.85,806,0.40676,0.0054578
11.574,322.92,796,0.40568,0.0054432
11.562,319.15,784,0.40708,0.005462
11.305,318.54,782,0.40734,0.0054655
11.711,325.67,802,0.40607,0.0054485
11.473,322.99,792,0.40782,0.0054719
11.054,304.06,746,0.40759,0.0054688
11.039,305.15,752,0.40578,0.0054447
11.688,323.27,794,0.40714,0.0054629
11.333,311.08,764,0.40717,0.0054633
11.158,306.04,752,0.40697,0.0054605
11.747,322.67,792,0.40741,0.0054665
12.002,341.59,834,0.40958,0.0054956
11.582,323.89,792,0.40895,0.0054872
11.623,325.68,798,0.40812,0.005476
11.238,313.5,770,0.40714,0.0054629
11.566,318.63,788,0.40435,0.0054254
11.012,309.42,754,0.41037,0.0055062
11.322,310.88,766,0.40585,0.0054455
11.837,329.44,808,0.40772,0.0054707
11.09,311.72,772,0.40378,0.0054178
11.935,331,810,0.40864,0.005483
10.738,300.31,736,0.40803,0.0054748
11.566,321.27,790,0.40667,0.0054565
11.849,328.52,806,0.40759,0.0054689
11.116,308.19,758,0.40658,0.0054554
10.879,297.31,732,0.40616,0.0054497
11.314,314.8,768,0.4099,0.0054998
11.4,318.76,784,0.40658,0.0054553
10.86,307.16,736,0.41734,0.0055997
11.424,318.01,780,0.40771,0.0054704
11.67,323.62,794,0.40758,0.0054688
11.312,314.79,774,0.40671,0.005457
11.22,315.36,770,0.40956,0.0054953
11.657,325.69,806,0.40408,0.0054218
11.458,318.25,780,0.40801,0.0054746
11.342,317.1,784,0.40446,0.0054269
7.9578,184.1,524,0.35134,0.0054889
7.2395,172.2,482,0.35726,0.0055814
7.7502,184.59,524,0.35227,0.0055035
7.6684,176.96,502,0.35251,0.0055072
7.0263,161.65,460,0.35141,0.0054901
6.8786,159.8,454,0.35198,0.005499
6.5911,150.22,428,0.35098,0.0054833
7.4668,172.87,494,0.34994,0.005467
6.9752,162.44,464,0.35009,0.0054693
6.9595,160.27,456,0.35147,0.0054909
7.4526,172.98,494,0.35016,0.0054705
7.6367,179.58,510,0.35212,0.0055011
6.5627,151.21,432,0.35002,0.0054683
7.185,168.04,470,0.35753,0.0055857
7.4518,170.34,484,0.35194,0.0054983
6.6006,153.8,434,0.35438,0.0055364
7.014,164.9,464,0.35539,0.0055522
6.965,160.14,454,0.35273,0.0055107
7.4063,167.63,474,0.35365,0.005525
7.0101,165.35,462,0.3579,0.0055914
7.2474,167.4,472,0.35466,0.0055408
7.3576,175.08,494,0.35441,0.0055369
7.4692,178.43,506,0.35263,0.005509
6.9937,164.36,464,0.35422,0.005534
7.5792,174.71,492,0.3551,0.0055477
6.5862,153.34,432,0.35495,0.0055454
7.2031,166.33,472,0.35239,0.0055054
6.3209,151.95,430,0.35337,0.0055207
7.1947,168,476,0.35294,0.0055139
6.9776,162.11,458,0.35395,0.0055297
6.8721,164.91,462,0.35695,0.0055765
7.4379,172.91,488,0.35432,0.0055355
6.6016,156.71,446,0.35137,0.0054893
6.3829,147.2,420,0.35048,0.0054754
7.2171,168.38,476,0.35374,0.0055264
6.9502,160.25,458,0.34989,0.0054663
7.1784,167.27,478,0.34994,0.005467
7.0857,165.65,472,0.35095,0.0054829
7.7266,180.94,516,0.35066,0.0054783
6.9008,160.32,456,0.35158,0.0054926
7.464,166.56,474,0.35139,0.0054897
7.0759,166.63,476,0.35006,0.005469
6.8874,163.09,462,0.35301,0.005515
6.5505,153.55,430,0.35709,0.0055788
7.1852,169.05,474,0.35665,0.0055718
7.1277,162.99,466,0.34976,0.0054643
6.2901,144.56,414,0.34918,0.0054552
6.9505,158.37,454,0.34883,0.0054497
6.741,154.67,442,0.34993,0.0054669
6.6002,155.87,436,0.3575,0.0055852
6.7578,150.42,430,0.34981,0.0054651
7.0121,162.04,460,0.35226,0.0055033
7.5551,175.43,494,0.35512,0.005548
6.6652,158.87,448,0.35462,0.0055402
5.8731,135.98,380,0.35784,0.0055905
7.5144,178.01,500,0.35602,0.005562
6.3068,150.74,424,0.35552,0.0055542
7.0414,161.74,456,0.35469,0.0055413
6.5081,152.67,428,0.35671,0.0055727
6.4697,150.85,428,0.35245,0.0055063
7.3232,165.26,470,0.35162,0.0054932
6.3455,148.52,420,0.35362,0.0055245
7.6429,177.16,502,0.35291,0.0055134
7.3645,177.17,492,0.3601,0.0056258
6.5516,154.89,440,0.35202,0.0054996
7.6919,183.78,518,0.35479,0.0055428
7.1531,165.08,466,0.35425,0.0055344
7.254,169.66,480,0.35346,0.005522
7.2831,173.59,486,0.35718,0.0055802
6.493,155.31,436,0.35622,0.0055651
7.1029,171.03,482,0.35483,0.0055435
6.8631,156.79,444,0.35313,0.0055169
7.0159,158.44,450,0.35209,0.0055006
7.0537,164.05,466,0.35204,0.0054998
7.396,170.91,482,0.35459,0.0055396
7.2698,168.64,480,0.35133,0.0054888
6.4384,148.92,424,0.35123,0.0054871
7.243,171.46,490,0.34992,0.0054667
6.4034,145.9,418,0.34904,0.005453
6.868,155.43,444,0.35007,0.005469
6.8172,155.22,444,0.34959,0.0054616
7.0195,160.44,458,0.35031,0.0054728
7.1374,163.46,468,0.34927,0.0054566
7.9988,185.78,530,0.35053,0.0054762
7.5812,173.33,494,0.35087,0.0054816
7.6964,178.9,508,0.35217,0.0055018
6.8467,156.11,446,0.35002,0.0054683
6.781,157.02,446,0.35206,0.0055002
7.0874,163.17,466,0.35015,0.0054703
6.7433,150.35,430,0.34965,0.0054625
7.6613,175.23,502,0.34906,0.0054534
6.2163,140.35,402,0.34913,0.0054544
6.7935,155.23,446,0.34805,0.0054375
6.6802,158.54,450,0.35231,0.0055041
7.0408,164.33,470,0.34964,0.0054623
7.2751,165.6,472,0.35085,0.0054812
7.7169,178.82,510,0.35063,0.0054778
6.103,142.36,404,0.35238,0.0055051
6.7423,155.91,442,0.35274,0.0055107
7.2225,165.83,468,0.35434,0.0055357
8.4876,227.13,570,0.39847,0.0055067
7.9285,211.63,536,0.39483,0.0054564
8.1968,217.39,552,0.39382,0.0054425
8.7478,233.01,594,0.39227,0.0054211
7.9658,211.23,534,0.39556,0.0054665
8.7264,231.56,590,0.39247,0.0054238
7.7038,201.98,516,0.39143,0.0054095
8.5426,223.14,568,0.39285,0.0054291
8.3099,218.36,558,0.39133,0.005408
8.5252,233.85,590,0.39636,0.0054775
9.8769,256.85,650,0.39515,0.0054609
7.6574,199.1,506,0.39348,0.0054377
8.6435,230.66,582,0.39632,0.005477
7.9803,214.99,548,0.39232,0.0054217
8.2914,222.97,568,0.39255,0.0054249
8.1958,216.56,552,0.39232,0.0054217
7.866,210.06,532,0.39485,0.0054567
9.0504,241.74,610,0.3963,0.0054766
9.0495,240.79,612,0.39345,0.0054373
7.6799,201.15,512,0.39287,0.0054293
8.6125,229.6,584,0.39315,0.0054332
7.8758,206.47,522,0.39554,0.0054662
9.5625,250.8,638,0.3931,0.0054325
7.8282,210.72,536,0.39313,0.005433
8.5899,234.76,596,0.39389,0.0054434
9.2241,253.83,642,0.39537,0.0054639
7.9025,209.17,530,0.39466,0.005454
8.8603,234.58,596,0.39359,0.0054393
7.9113,212.25,538,0.39452,0.0054521
8.2083,224.69,568,0.39558,0.0054668
8.575,231.22,586,0.39457,0.0054528
8.5204,225.44,574,0.39275,0.0054277
8.2579,217.9,550,0.39618,0.0054751
7.5976,201.19,512,0.39295,0.0054304
7.1419,186.14,470,0.39604,0.0054731
7.6143,197.09,500,0.39418,0.0054474
8.0921,216.83,552,0.39281,0.0054284
8.2846,215.84,550,0.39244,0.0054233
8.1653,220.62,560,0.39396,0.0054444
8.0917,211.34,536,0.39429,0.0054489
8.2796,220.36,562,0.3921,0.0054187
8.8706,240.53,596,0.40357,0.0055772
7.4679,194.55,496,0.39224,0.0054206
8.6492,230.46,588,0.39194,0.0054164
8.2841,219.78,556,0.39529,0.0054627
8.4192,221.48,564,0.3927,0.0054269
8.222,222.73,564,0.39491,0.0054575
8.6306,233.64,588,0.39735,0.0054912
9.7588,258.95,656,0.39474,0.0054552
8.3768,224.03,568,0.39442,0.0054507
8.0133,214.58,544,0.39445,0.0054511
8.1613,220.58,562,0.39249,0.0054241
8.0789,212.76,542,0.39255,0.0054248
8.2691,223.7,556,0.40234,0.0055602
9.3688,270.25,680,0.39743,0.0054923
8.1129,214.04,546,0.39201,0.0054175
8.2679,220.15,558,0.39453,0.0054523
8.8096,232.58,588,0.39554,0.0054663
8.2406,222.46,566,0.39304,0.0054316
7.5623,196.63,498,0.39484,0.0054565
8.756,232.27,592,0.39235,0.0054221
8.1555,213.57,544,0.39259,0.0054255
7.9346,210.47,532,0.39562,0.0054673
8.2994,218.94,558,0.39237,0.0054223
7.7304,206.33,524,0.39376,0.0054416
7.8075,202.08,514,0.39315,0.0054332
8.3334,216.22,552,0.3917,0.0054132
8.5973,230.99,588,0.39284,0.0054289
7.4828,200.85,512,0.39229,0.0054212
8.1914,217.38,550,0.39524,0.005462
8.6345,226.51,576,0.39325,0.0054345
7.736,208.23,524,0.39739,0.0054917
8.807,235.06,598,0.39308,0.0054322
8.4672,221.67,560,0.39584,0.0054703
8.7568,228.75,582,0.39304,0.0054317
7.6323,202.43,516,0.39231,0.0054215
8.0967,210.48,534,0.39416,0.0054471
8.2115,216.83,552,0.39281,0.0054284
7.9134,205.58,524,0.39233,0.0054218
8.339,217.87,556,0.39185,0.0054152
8.1821,218.73,558,0.39199,0.0054171
9.3793,247.36,624,0.39641,0.0054782
8.442,229.3,584,0.39264,0.0054261
8.8998,239.34,604,0.39626,0.0054761
8.0571,211.39,538,0.39292,0.00543
7.47,198.86,504,0.39456,0.0054527
7.7559,203.37,518,0.39261,0.0054257
8.3585,219.94,560,0.39275,0.0054276
8.3767,225.52,576,0.39153,0.0054108
8.0327,206.98,528,0.39201,0.0054174
8.3977,229.97,586,0.39244,0.0054234
8.4295,228.96,584,0.39205,0.005418
9.341,249.13,634,0.39295,0.0054304
8.8619,240.37,612,0.39276,0.0054278
10.332,286.51,724,0.39573,0.0054689
7.7134,199.51,508,0.39274,0.0054275
8.3625,215.37,548,0.39301,0.0054313
7.2716,192.85,490,0.39357,0.005439
8.3805,226.57,576,0.39335,0.0054359
8.4548,219.99,560,0.39284,0.0054289
4.9618,90,352,0.25568,0.0054298
4.7632,87.96,344,0.2557,0.0054301
4.6716,84.85,332,0.25557,0.0054274
4.4316,80.48,314,0.25631,0.005443
4.8799,89.19,346,0.25777,0.0054742
4.2743,77.52,300,0.2584,0.0054875
4.8543,89.66,342,0.26216,0.0055674
4.9416,86.97,338,0.25731,0.0054643
4.3413,80.29,312,0.25734,0.005465
5.554,100.17,390,0.25685,0.0054545
4.6499,84.79,328,0.25851,0.0054897
5.2886,95.35,374,0.25495,0.0054141
4.986,89.73,352,0.25491,0.0054135
4.9235,88.09,346,0.2546,0.0054067
4.9447,90.65,348,0.26049,0.0055318
4.8685,87.97,344,0.25573,0.0054307
4.7432,86.78,338,0.25675,0.0054523
4.4335,80.7,314,0.25701,0.0054579
5.1785,93.32,366,0.25497,0.0054147
4.888,90.38,352,0.25676,0.0054527
5.2752,95.15,370,0.25716,0.0054612
3.9364,70.31,274,0.25661,0.0054494
4.0138,73.8,288,0.25625,0.0054418
4.7052,85.54,332,0.25765,0.0054716
5.0921,91.94,358,0.25682,0.0054538
4.952,89.72,350,0.25634,0.0054438
4.208,79.3,308,0.25747,0.0054677
4.5458,82.21,320,0.25691,0.0054558
4.7587,87.32,340,0.25682,0.005454
4.7904,86.58,334,0.25922,0.0055049
4.7194,85.74,332,0.25825,0.0054844
4.8471,88.06,340,0.259,0.0055002
4.5087,83.65,324,0.25818,0.0054828
4.6305,83.07,322,0.25798,0.0054786
5.5923,101.17,394,0.25678,0.005453
4.4636,80.27,312,0.25728,0.0054636
5.0327,90.15,352,0.25611,0.0054388
4.8432,85.22,332,0.25669,0.0054511
4.7222,85.78,334,0.25683,0.0054541
5.0122,88.82,346,0.25671,0.0054515
4.9378,88.6,344,0.25756,0.0054696
4.438,80.35,312,0.25753,0.005469
4.7985,87.98,342,0.25725,0.0054631
4.3482,78.85,306,0.25768,0.0054722
5.2632,93.63,364,0.25723,0.0054625
4.4415,81.48,316,0.25785,0.0054758
4.7361,85.91,334,0.25722,0.0054623
4.8504,87.68,342,0.25637,0.0054445
4.7352,86.81,336,0.25836,0.0054867
3.8926,73.09,284,0.25736,0.0054654
4.4688,82,320,0.25625,0.0054418
4.7936,86.46,336,0.25732,0.0054646
4.4201,80.51,314,0.2564,0.005445
4.9087,87.76,340,0.25812,0.0054815
4.2907,80.57,312,0.25824,0.005484
4.2666,77.1,300,0.257,0.0054578
5.2994,94.2,368,0.25598,0.0054361
5.1112,91.07,356,0.25581,0.0054326
5.2846,96.05,374,0.25682,0.0054539
5.0963,90.76,350,0.25931,0.0055069
4.9671,87.54,340,0.25747,0.0054677
4.9865,88.9,346,0.25694,0.0054564
4.5787,82.67,320,0.25834,0.0054863
4.7805,88.98,342,0.26018,0.0055252
4.5779,83.14,318,0.26145,0.0055522
4.6489,84.33,328,0.2571,0.00546
4.301,80.12,310,0.25845,0.0054886
4.5367,82.09,320,0.25653,0.0054478
5.22,94.89,368,0.25785,0.0054759
4.4269,81.65,318,0.25676,0.0054527
4.2614,80.81,308,0.26237,0.0055718
4.6998,87.23,338,0.25808,0.0054806
4.9085,88.66,346,0.25624,0.0054417
4.7841,87.5,340,0.25735,0.0054652
4.3088,79.16,308,0.25701,0.005458
5.0524,89.48,348,0.25713,0.0054604
3.834,74.58,282,0.26447,0.0056163
4.5414,83.78,324,0.25858,0.0054913
4.4784,82.19,316,0.26009,0.0055235
5.1453,91.12,354,0.2574,0.0054663
4.2503,78.59,304,0.25852,0.00549
4.4169,82.48,316,0.26101,0.005543
4.4147,80.85,312,0.25913,0.0055031
4.5369,82.8,318,0.26038,0.0055295
4.5524,83.74,324,0.25846,0.0054887
4.5179,83.91,324,0.25898,0.0054998
4.5333,81.33,316,0.25737,0.0054657
4.714,87.16,338,0.25787,0.0054762
4.343,78.95,308,0.25633,0.0054435
5.1135,90.39,352,0.25679,0.0054533
5.5822,100.31,390,0.25721,0.0054621
4.8687,87.68,342,0.25637,0.0054445
4.8707,84.77,330,0.25688,0.0054552
5.5802,100.01,390,0.25644,0.0054458
4.6112,84.93,330,0.25736,0.0054655
5.0817,92.58,356,0.26006,0.0055227
4.5973,84.83,328,0.25863,0.0054923
4.4312,81.93,318,0.25764,0.0054714
4.7623,87.22,338,0.25805,0.00548
4.9658,89.44,348,0.25701,0.005458
4.4482,73.59,312,0.23587,0.0055046
4.928,81.36,342,0.23789,0.0055519
3.3921,56.49,238,0.23735,0.0055393
4.5515,76.34,320,0.23856,0.0055675
3.8409,64.71,272,0.2379,0.0055522
4.1159,68.76,290,0.2371,0.0055335
4.1653,69.73,294,0.23718,0.0055352
4.6242,75.97,320,0.23741,0.0055405
5.2054,85.32,360,0.237,0.0055311
4.4161,72.19,306,0.23592,0.0055057
3.9298,64.9,274,0.23686,0.0055278
4.0772,67.08,282,0.23787,0.0055514
4.2553,71.36,302,0.23629,0.0055145
4.3659,70.84,300,0.23613,0.0055108
4.4575,71.99,304,0.23681,0.0055266
4.5378,75.52,320,0.236,0.0055077
4.1427,67.96,286,0.23762,0.0055456
4.7006,75.73,322,0.23519,0.0054887
4.5815,78.28,332,0.23578,0.0055027
4.5198,74.79,316,0.23668,0.0055235
4.9224,81.03,340,0.23832,0.0055619
4.3478,70.68,300,0.2356,0.0054984
4.6242,75.43,320,0.23572,0.0055011
4.3401,70.76,298,0.23745,0.0055415
4.6621,76.45,322,0.23742,0.0055409
4.1861,69.44,294,0.23619,0.0055122
3.7465,63.14,266,0.23737,0.0055396
3.7462,61.7,258,0.23915,0.0055812
4.8799,81.37,342,0.23792,0.0055526
5.6461,94.15,396,0.23775,0.0055486
4.8525,78.72,332,0.23711,0.0055336
4.3157,71.06,300,0.23687,0.0055279
4.2468,70.75,298,0.23742,0.0055408
4.3802,71.04,300,0.2368,0.0055264
5.0992,84.13,354,0.23766,0.0055463
4.4406,75.88,320,0.23712,0.005534
4.6237,76.41,322,0.2373,0.005538
4.2155,69.43,294,0.23616,0.0055114
4.9993,81.03,344,0.23555,0.0054973
3.9137,63.3,268,0.23619,0.0055122
4.8537,79.26,334,0.23731,0.0055382
3.8308,62.86,266,0.23632,0.0055151
